"User_ID","ISBN","Rating"
"U0003","0840734530","3"
"U0003","0007100221","7"
"U0003","0156047624","6"
"U0003","0440234743","9"
"U0003","042518630X","6"
"U0003","0425142485","3"
"U0003","057120354X","8"
"U0003","055321215X","2"
"U0003","0020199090","10"
"U0003","0380752115","8"
"U0003","0425164403","5"
"U0003","0446364193","10"
"U0003","0345430476","7"
"U0003","0071416331","8"
"U0003","1558746218","5"
"U0003","015600710X","6"
"U0003","0590431110","3"
"U0003","0375759778","7"
"U0003","0671867156","2"
"U0003","0553581279","6"
"U0003","0140622063","3"
"U0003","0451524489","9"
"U0003","2253063339","5"
"U0003","0345354931","5"
"U0003","0684864320","4"
"U0003","0743424425","3"
"U0003","1567920047","8"
"U0003","0671888587","7"
"U0003","1854795554","5"
"U0003","0898151910","7"
"U0003","0345441133","6"
"U0003","0889740828","9"
"U0003","0812521331","3"
"U0003","2253148539","10"
"U0003","0812523873","4"
"U0003","0060173289","4"
"U0003","006017143X","3"
"U0003","156971620X","5"
"U0003","0312283784","3"
"U0003","0385306032","4"
"U0003","1563411148","8"
"U0003","0061042943","9"
"U0004","0553578693","8"
"U0004","0345346971","9"
"U0004","0375821813","6"
"U0004","0373196989","9"
"U0004","0688169678","10"
"U0004","067175145X","5"
"U0004","1877727083","3"
"U0004","2070417743","9"
"U0004","0316693200","2"
"U0004","0553580388","6"
"U0004","0451197275","6"
"U0004","2290314951","8"
"U0004","0553279572","5"
"U0004","1842040154","9"
"U0004","0767912918","9"
"U0004","0440122090","5"
"U0004","055321215X","6"
"U0004","8476409419","5"
"U0004","3442446937","8"
"U0004","0840734530","8"
"U0004","0316969443","8"
"U0004","0670855758","7"
"U0004","0812516826","6"
"U0004","0440222818","10"
"U0004","0439510112","6"
"U0004","042518630X","4"
"U0004","0679410430","4"
"U0004","0894342789","3"
"U0004","2080105434","7"
"U0004","0553582747","9"
"U0004","0380730448","8"
"U0004","0394820371","9"
"U0004","0330484516","2"
"U0004","0891091963","8"
"U0004","0679427430","4"
"U0004","0060083298","3"
"U0004","0517201658","4"
"U0004","0771074670","2"
"U0004","0345441133","4"
"U0004","1414035004","9"
"U0004","038076654X","10"
"U0004","030720152X","6"
"U0005","0670035262","7"
"U0005","0373871562","5"
"U0005","076218857X","7"
"U0005","0553582682","7"
"U0005","3596292646","5"
"U0005","3492045642","9"
"U0005","0312148267","7"
"U0005","8401351421","8"
"U0005","042511774X","4"
"U0005","0385337639","9"
"U0005","0743222229","6"
"U0005","8486433193","9"
"U0005","0345430476","4"
"U0005","0786868716","8"
"U0005","207053880X","6"
"U0005","0679442790","6"
"U0005","0394578791","9"
"U0005","0060930187","5"
"U0005","0394551427","10"
"U0005","0345395379","9"
"U0005","0375400117","5"
"U0005","0061042943","2"
"U0005","0316969443","7"
"U0005","0152162577","7"
"U0005","0451452755","10"
"U0005","0425169626","3"
"U0005","0670815373","9"
"U0005","0380807866","4"
"U0005","0060929790","4"
"U0005","0553562819","10"
"U0006","0446606197","6"
"U0006","0674511255","3"
"U0006","0195153448","7"
"U0006","081296666X","9"
"U0006","0140382658","9"
"U0006","0671867156","4"
"U0006","0345429176","4"
"U0006","1576737357","5"
"U0006","0425174484","10"
"U0006","0156528207","8"
"U0006","0425049981","6"
"U0006","0684717255","6"
"U0006","0749748001","3"
"U0006","0590450875","8"
"U0006","3257208626","5"
"U0006","1575663937","4"
"U0006","0380730448","3"
"U0006","0684823802","4"
"U0006","0140253580","5"
"U0006","0553574175","6"
"U0006","080521061X","7"
"U0006","0375726403","5"
"U0006","0399144463","4"
"U0006","0380728729","4"
"U0006","0865050880","5"
"U0006","0894342789","6"
"U0006","2070417743","4"
"U0006","0440234964","3"
"U0006","0380973545","8"
"U0006","1592571301","8"
"U0006","038533334X","7"
"U0006","0670031046","7"
"U0007","2253004022","10"
"U0007","0312995423","10"
"U0007","068983571X","3"
"U0007","0452279690","9"
"U0007","0793133955","7"
"U0007","0446612545","3"
"U0007","0345435869","5"
"U0007","0451524489","6"
"U0007","0684177730","4"
"U0007","0380012863","6"
"U0007","0440218535","5"
"U0007","0345433173","8"
"U0007","1884777805","8"
"U0007","0312988699","3"
"U0007","0553582682","6"
"U0007","8477830029","9"
"U0007","0140253580","5"
"U0007","0684854953","7"
"U0007","0871138646","8"
"U0007","074345829X","10"
"U0007","0553280589","6"
"U0007","0380788497","6"
"U0007","0380717018","7"
"U0007","0446394521","4"
"U0007","0345369068","9"
"U0007","0451456548","5"
"U0007","0425174484","8"
"U0007","3499110695","6"
"U0007","0312288115","6"
"U0007","0521427150","6"
"U0007","0440234743","6"
"U0007","185424597X","3"
"U0007","193156146X","8"
"U0007","0671649949","3"
"U0007","055329198X","3"
"U0007","0374270325","9"
"U0007","0451527747","6"
"U0007","0801491827","7"
"U0007","0895774666","4"
"U0007","1575024179","4"
"U0007","039914739X","4"
"U0007","0140067477","8"
"U0007","0380710218","9"
"U0007","2253043974","4"
"U0008","067103619X","9"
"U0008","0064409457","5"
"U0008","0375704965","6"
"U0008","0618119760","4"
"U0008","0553272837","8"
"U0008","0440224675","9"
"U0008","0345430476","6"
"U0008","1842151053","8"
"U0008","0316782505","5"
"U0008","0446527793","3"
"U0008","0307001164","5"
"U0008","0373836023","4"
"U0008","0385495145","4"
"U0008","0671023616","4"
"U0008","0060929790","9"
"U0008","0060013117","2"
"U0008","0743462335","4"
"U0008","0486284735","8"
"U0008","0061000280","8"
"U0008","0385420161","8"
"U0008","0451454243","6"
"U0008","0553579681","9"
"U0008","0316171107","4"
"U0008","8483002523","10"
"U0008","0375509038","2"
"U0008","0195153448","6"
"U0008","0312148267","9"
"U0009","0064472779","8"
"U0009","0345335465","7"
"U0009","0446531332","8"
"U0009","0385504209","7"
"U0009","0486282112","5"
"U0009","0937858994","9"
"U0009","2253004022","9"
"U0009","0060188731","5"
"U0009","1569871213","8"
"U0009","0061000280","10"
"U0009","0446610178","7"
"U0009","0345356578","6"
"U0009","0312156960","7"
"U0009","0440415993","6"
"U0009","0849916399","3"
"U0009","0425156842","9"
"U0009","0140620427","4"
"U0009","0140292918","6"
"U0009","1881320189","6"
"U0009","0749748028","6"
"U0009","0151008116","10"
"U0010","0553581279","4"
"U0010","067176537X","6"
"U0010","0671021001","8"
"U0010","0380754509","7"
"U0010","0151008116","3"
"U0010","044022165X","8"
"U0010","0786015276","7"
"U0010","1573228737","8"
"U0010","0345428544","6"
"U0010","0451625889","8"
"U0010","0374270325","5"
"U0010","0553256785","3"
"U0010","0671018930","6"
"U0010","1853260673","6"
"U0010","0316168815","6"
"U0010","3462021095","2"
"U0010","039304016X","9"
"U0010","0866119531","4"
"U0010","0880011025","7"
"U0010","0385335407","2"
"U0010","0316666343","7"
"U0010","0835949362","2"
"U0010","0684833395","8"
"U0010","0670855758","4"
"U0010","0061052515","10"
"U0010","0590406019","8"
"U0010","1569471096","6"
"U0010","156341029X","6"
"U0010","044132231X","7"
"U0011","8474103347","7"
"U0011","0743230051","7"
"U0011","0451162072","4"
"U0011","0671023616","6"
"U0011","0439221730","7"
"U0011","8478800336","5"
"U0011","0553347594","8"
"U0011","0440120470","7"
"U0011","8445071777","5"
"U0011","034543191X","2"
"U0011","0804111359","2"
"U0011","0553582682","9"
"U0011","0425178242","9"
"U0011","0941423042","3"
"U0011","0345435869","7"
"U0011","3498020862","8"
"U0011","0060932759","4"
"U0011","0060973129","6"
"U0011","039304016X","7"
"U0011","1853260053","8"
"U0011","038076654X","5"
"U0011","0140370900","4"
"U0011","0380538504","9"
"U0011","1853260622","4"
"U0011","0140067477","9"
"U0011","0446601640","9"
"U0011","0805056491","7"
"U0011","0345311396","7"
"U0011","0375821813","2"
"U0011","0801096677","6"
"U0011","0385730586","5"
"U0011","0804106304","4"
"U0011","080411952X","4"
"U0011","0671867113","7"
"U0011","0195153448","3"
"U0011","0385479689","7"
"U0011","0865050880","8"
"U0011","0345424719","2"
"U0011","074322678X","7"
"U0011","0395710901","4"
"U0011","0743418190","4"
"U0011","0385497466","6"
"U0011","0399135782","9"
"U0011","0373484100","8"
"U0011","0609605925","8"
"U0011","0316735736","7"
"U0011","8427007450","6"
"U0011","0451166892","6"
"U0011","0425182908","6"
"U0011","0374157065","4"
"U0011","0671649949","4"
"U0012","0679410430","10"
"U0012","0451162072","9"
"U0012","0380732688","10"
"U0012","1592571301","4"
"U0012","0553574175","5"
"U0012","0684854953","8"
"U0012","0743406176","7"
"U0012","0380754851","2"
"U0012","0380728273","8"
"U0012","0486292940","3"
"U0012","0963094424","2"
"U0012","3518111000","3"
"U0012","2070423204","9"
"U0012","0440225078","3"
"U0012","039914739X","5"
"U0012","0380617625","8"
"U0012","3257207522","4"
"U0012","0877192820","9"
"U0012","080411952X","4"
"U0012","0679767789","8"
"U0012","0590431110","4"
"U0012","0449207757","2"
"U0012","0486272745","6"
"U0012","0140292918","7"
"U0012","3257208669","7"
"U0012","0803233019","7"
"U0012","0786886463","5"
"U0012","0771076002","10"
"U0012","0684180200","4"
"U0012","0618173870","3"
"U0012","0517577402","3"
"U0012","0060199563","4"
"U0012","1555835953","5"
"U0012","0312282990","7"
"U0012","0312287240","6"
"U0012","0671047612","8"
"U0012","0804106304","5"
"U0012","0451188209","7"
"U0013","0380759497","8"
"U0013","0061030147","4"
"U0013","887641486X","4"
"U0013","0064470113","9"
"U0013","8440616252","7"
"U0013","0670815373","2"
"U0013","0316748641","8"
"U0013","087113375X","5"
"U0013","0380815923","8"
"U0013","3423241489","7"
"U0013","0030096189","8"
"U0013","0375501347","9"
"U0013","0064472779","8"
"U0013","0425142485","9"
"U0013","0515122408","8"
"U0013","0446602086","4"
"U0013","8478098267","3"
"U0013","0007100221","6"
"U0013","0380710218","9"
"U0013","0446677450","7"
"U0013","0380728273","4"
"U0013","0061080519","7"
"U0013","0671742566","8"
"U0013","0312970242","8"
"U0013","0800706544","3"
"U0013","0451166892","8"
"U0013","0380778556","4"
"U0013","0312980388","6"
"U0013","0060192631","5"
"U0013","0385420161","6"
"U0013","0140620664","2"
"U0013","0590897985","8"
"U0013","0786868015","6"
"U0013","0803251718","3"
"U0013","0345395379","6"
"U0013","0515128554","9"
"U0013","081296666X","4"
"U0013","0812575482","9"
"U0013","014036336X","5"
"U0013","1884777805","8"
"U0013","0061042943","4"
"U0013","0385316895","6"
"U0013","0449006557","6"
"U0013","0590406019","8"
"U0013","0671694049","9"
"U0013","0156013967","9"
"U0014","0373245580","7"
"U0014","051513290X","3"
"U0014","0671621009","3"
"U0014","0064405052","8"
"U0014","0061096091","10"
"U0014","0345441133","3"
"U0014","193072229X","5"
"U0014","0866119566","4"
"U0014","0449131548","4"
"U0014","006052779X","8"
"U0014","0671018930","7"
"U0014","0684801221","3"
"U0014","0380973839","9"
"U0014","038572179X","4"
"U0014","3442724686","8"
"U0014","0446394521","4"
"U0014","9681500555","4"
"U0014","8472238822","6"
"U0014","0451204050","3"
"U0014","0963094424","7"
"U0014","0767903285","6"
"U0014","0671673688","2"
"U0014","0373245696","9"
"U0014","0440235502","5"
"U0014","0679733825","2"
"U0014","0399147012","7"
"U0014","0345391691","4"
"U0015","0375726403","3"
"U0015","0140345809","4"
"U0015","0064472264","7"
"U0015","0446610178","8"
"U0015","0312143370","8"
"U0015","1853262404","8"
"U0015","3257207522","9"
"U0015","3442446937","2"
"U0015","0590418858","6"
"U0015","0345311396","5"
"U0015","0425124347","6"
"U0015","0385505833","2"
"U0015","0345430476","9"
"U0015","0345429176","7"
"U0015","1563892278","7"
"U0015","0891091963","6"
"U0015","0553272837","7"
"U0015","0743222229","3"
"U0015","0486272745","5"
"U0015","0446310786","9"
"U0015","0516076272","2"
"U0015","1551668785","6"
"U0015","0843136685","8"
"U0015","0439221676","7"
"U0015","0140021566","5"
"U0016","0609605925","4"
"U0016","0375704965","7"
"U0016","0451184718","8"
"U0016","3596292646","5"
"U0016","0060914068","6"
"U0016","0451523415","10"
"U0016","3518111000","5"
"U0016","0380711109","5"
"U0016","0849916399","7"
"U0016","0385730586","8"
"U0016","0449212084","4"
"U0016","0440120470","5"
"U0016","0140292918","9"
"U0016","0345417623","5"
"U0016","0375414746","4"
"U0016","0590897985","4"
"U0016","0140345809","8"
"U0016","1575663937","7"
"U0016","0394895894","8"
"U0016","038572179X","5"
"U0016","2253063339","4"
"U0016","0374343381","2"
"U0016","0905762487","6"
"U0016","0439221676","5"
"U0016","0671021001","10"
"U0016","0425113892","5"
"U0016","0440211727","9"
"U0016","0812504208","9"
"U0016","0812523385","6"
"U0016","0439061644","9"
"U0016","0749748001","7"
"U0016","3462021095","4"
"U0016","0870441663","6"
"U0016","3453212150","5"
"U0016","0743406176","6"
"U0016","0812523873","7"
"U0016","0345435869","3"
"U0016","8486433193","5"
"U0017","0140104682","3"
"U0017","0515128554","8"
"U0017","0671621009","6"
"U0017","0849943450","6"
"U0017","0670035262","8"
"U0017","0312278586","8"
"U0017","0670892963","8"
"U0017","0671525832","5"
"U0017","8478884963","9"
"U0017","0375719180","9"
"U0017","0743211383","7"
"U0017","0965746828","10"
"U0017","0451406923","5"
"U0017","051762639X","4"
"U0017","0871138646","5"
"U0017","3502670005","8"
"U0017","0440225701","8"
"U0017","0553280333","7"
"U0017","0152162577","9"
"U0017","0684854953","10"
"U0017","3257210450","8"
"U0017","0671525794","7"
"U0017","0849953014","9"
"U0017","0142001740","2"
"U0017","0380807866","5"
"U0017","0060199563","5"
"U0017","0890877564","8"
"U0017","0345369068","6"
"U0017","0385508042","6"
"U0017","3442098424","8"
"U0017","0743403843","5"
"U0017","0345371984","6"
"U0017","0671027387","8"
"U0017","3257212054","6"
"U0017","0819215635","4"
"U0017","1561561428","8"
"U0017","3257208634","5"
"U0017","067153484X","7"
"U0017","0345451260","4"
"U0017","0671847546","5"
"U0017","0515134279","6"
"U0017","0061099686","7"
"U0017","0440949424","9"
"U0018","0020437501","6"
"U0018","0803251718","6"
"U0018","0440222303","6"
"U0018","0385420161","10"
"U0018","0399148582","3"
"U0018","0743406176","7"
"U0018","0786886463","6"
"U0018","185424597X","5"
"U0018","0816152446","5"
"U0018","0895774666","5"
"U0018","0553278746","9"
"U0018","0812575954","8"
"U0018","0812504208","4"
"U0018","0312206763","2"
"U0018","0380012863","6"
"U0018","0884111342","6"
"U0018","0373123108","2"
"U0018","0373250339","4"
"U0018","055358099X","5"
"U0018","0312980388","6"
"U0018","0835949362","6"
"U0018","080213825X","5"
"U0018","0142000205","6"
"U0019","0671847546","8"
"U0019","0345354931","5"
"U0019","0618119760","7"
"U0019","0140029400","7"
"U0019","0440235057","4"
"U0019","0316666343","6"
"U0019","0060930187","5"
"U0019","1555834531","6"
"U0019","1570717257","5"
"U0019","1886383421","3"
"U0019","0345378490","8"
"U0019","0393020371","8"
"U0019","0425166619","5"
"U0019","0871137380","4"
"U0019","0394178017","6"
"U0019","0451406923","7"
"U0019","0425182908","7"
"U0019","0812516826","8"
"U0019","0486206173","10"
"U0019","8401351421","2"
"U0019","0743213831","5"
"U0019","0385337132","7"
"U0019","0449202631","7"
"U0019","0380012863","7"
"U0019","0743229878","7"
"U0019","8475960936","7"
"U0019","0937858994","5"
"U0019","0385313748","4"
"U0019","0684824442","9"
"U0019","0380792664","5"
"U0019","0553571486","6"
"U0019","0743249992","6"
"U0019","0380718332","6"
"U0019","0316969443","2"
"U0019","0061042943","8"
"U0019","0380732335","5"
"U0019","0553347594","4"
"U0019","8472238822","8"
"U0019","0515128554","6"
"U0019","0425139069","9"
"U0019","0374343381","5"
"U0019","0312970242","2"
"U0019","0743411269","3"
"U0019","0385497466","5"
"U0019","0671504282","6"
"U0019","0385509456","6"
"U0019","0767905938","4"
"U0019","0451181379","3"
"U0019","0060987103","7"
"U0019","0684717255","9"
"U0019","0553582682","8"
"U0020","0684717255","6"
"U0020","0684868911","7"
"U0020","0425184226","3"
"U0020","185424597X","2"
"U0020","0440120470","5"
"U0020","0345425294","10"
"U0020","0446325805","7"
"U0020","0060934719","7"
"U0020","0771088191","5"
"U0020","1573229148","8"
"U0020","0684801221","7"
"U0020","0553562819","9"
"U0020","2253043974","10"
"U0020","0515134368","9"
"U0020","0140622063","9"
"U0020","0393318435","8"
"U0020","0140620664","7"
"U0020","0679423079","7"
"U0020","0312890044","9"
"U0020","039914739X","9"
"U0020","2264009306","9"
"U0020","0891091963","8"
"U0020","0819154946","9"
"U0020","3257233051","10"
"U0020","0316769487","9"
"U0020","0312283784","9"
"U0020","0399138684","8"
"U0020","0553569058","9"
"U0020","0451206673","8"
"U0020","0345403339","8"
"U0020","1592571301","7"
"U0020","1842151053","7"
"U0020","0679425608","7"
"U0020","0812521331","10"
"U0020","0345313097","10"
"U0020","067153484X","8"
"U0020","887641486X","9"
"U0020","0553210092","9"
"U0020","039575514X","9"
"U0020","0307001164","10"
"U0020","0449213773","7"
"U0020","0671742566","7"
"U0020","0373245696","9"
"U0020","1573225126","8"
"U0020","0671673688","5"
